dttm,lon,lat,sys_dttm,sys_date,sys_time,nav_dttm,nav_time,nav_lon,nav_lat,nav_sog,nav_cog,nav_quality,lab_dttm,lab_time,lab_lon,lab_lat,lab_sog,lab_cog,lab_quality,temp,sal,fluor,fluor_1min,fluor_60min,CDOM,CDOM_1min,CDOM_60min,xmiss,xmiss_1min,xmiss_60min,wind_sp,wind_dir,wind_sp_rel,wind_dir_rel,heading,pitch,roll,depth,wire_payout,wire_tension,wire_speed
2018-06-09T09:06:36.000Z,-70.58424166666667,41.465021666666665,2018-06-09T09:04:04.000Z,2018-06-09,09:04:04,NA,"NA",-70.58424166666667,41.465021666666665,NA,NA,1,2018-06-09T09:06:36.000Z,09:06:36,-70.584236,41.46501766666667,0.04,135.35,1,16.907,31.4351,2527,2495.44,2477.38,238,238.97,235.65,12593,12534.33,12483.22,8,302.43,8,350,311.44,-0.12,2.93,4.97,NA,NA,NA
2018-06-09T09:07:36.000Z,-70.58424,41.46500666666667,2018-06-09T09:05:04.000Z,2018-06-09,09:05:04,NA,"NA",-70.58424,41.46500666666667,NA,NA,1,2018-06-09T09:07:36.000Z,09:07:36,-70.58424383333333,41.46501033333333,0.06,332.49,1,16.933,31.4173,2570,2523.15,2480.12,240,239.3,235.74,12557,12539.06,12486.39,8,298.23,8,344,314.27,-0.19,2.97,4.97,NA,NA,NA
2018-06-09T09:08:36.000Z,-70.58426,41.465005,2018-06-09T09:06:04.000Z,2018-06-09,09:06:04,NA,"NA",-70.58426,41.465005,NA,NA,1,2018-06-09T09:08:36.000Z,09:08:36,-70.58424783333334,41.465002166666665,0.04,0,1,16.9581,31.4013,2576,2523.59,2482.99,239,239.18,235.83,12548,12541.56,12489.02,7,294.95,7,338,315.99,-0.13,2.98,4.97,NA,NA,NA
2018-06-09T09:09:36.000Z,-70.58426666666666,41.465001666666666,2018-06-09T09:07:04.000Z,2018-06-09,09:07:04,NA,"NA",-70.58426666666666,41.465001666666666,NA,NA,1,2018-06-09T09:09:36.000Z,09:09:36,-70.58425516666667,41.465,0.02,0,1,16.971800000000002,31.3929,2509,2517.22,2485.42,239,239.8,235.95,12558,12541.27,12490.79,7,297.32,7,343,315.34,-0.18,2.99,4.97,NA,NA,NA
2018-06-09T09:10:36.000Z,-70.58428166666667,41.46498666666667,2018-06-09T09:08:04.000Z,2018-06-09,09:08:04,NA,"NA",-70.58428166666667,41.46498666666667,NA,NA,1,2018-06-09T09:10:36.000Z,09:10:36,-70.584272,41.464986333333336,0.08,263.18,1,16.9622,31.4055,2540,2509.08,2487.05,238,238.88,236.04,12531,12544.39,12492.28,6.95,303.62,7,344,319.98,-0.23,2.93,4.97,NA,NA,NA
2018-06-09T09:11:36.000Z,-70.58429666666666,41.46498,2018-06-09T09:09:04.000Z,2018-06-09,09:09:04,NA,"NA",-70.58429666666666,41.46498,NA,NA,1,2018-06-09T09:11:36.000Z,09:11:36,-70.5842875,41.46497866666667,0.03,0,1,16.9568,31.4071,2482,2522.83,2489.56,241,240.38,236.15,12505,12544.46,12495.65,6.95,302.8,7,342,320.09,-0.21,2.9,4.97,NA,NA,NA
2018-06-09T09:12:36.000Z,-70.58431333333333,41.46497166666666,2018-06-09T09:10:04.000Z,2018-06-09,09:10:04,NA,"NA",-70.58431333333333,41.46497166666666,NA,NA,1,2018-06-09T09:12:36.000Z,09:12:36,-70.58430666666666,41.464965666666664,0.17,225.04,1,16.8996,31.4409,2522,2423.44,2490.5,237,237.25,236.22,12557,12549.19,12498,5.95,306.79,6,346,323.03,-0.19,2.88,4.97,NA,NA,NA
2018-06-09T09:13:36.000Z,-70.58433166666667,41.46495,2018-06-09T09:11:04.000Z,2018-06-09,09:11:04,NA,"NA",-70.58433166666667,41.46495,NA,NA,1,2018-06-09T09:13:36.000Z,09:13:36,-70.584328,41.46494933333334,0.06,245.72,1,16.9181,31.4411,2505,2493.69,2492.8,239,238.87,236.31,12583,12550.6,12499.54,6.95,300.3,7,330,328.67,-0.23,3.02,4.97,NA,NA,NA
2018-06-09T09:14:36.000Z,-70.58434833333334,41.46494333333333,2018-06-09T09:12:04.000Z,2018-06-09,09:12:04,NA,"NA",-70.58434833333334,41.46494333333333,NA,NA,1,2018-06-09T09:14:36.000Z,09:14:36,-70.58434883333334,41.464944833333334,0.06,273,1,16.9549,31.4017,2486,2471.17,2494.59,240,239.15,236.41,12503,12547.52,12501.86,6.93,300.34,7,328,330.79,-0.17,2.97,4.97,NA,NA,NA
2018-06-09T09:15:36.000Z,-70.58436666666667,41.464933333333335,2018-06-09T09:13:04.000Z,2018-06-09,09:13:04,NA,"NA",-70.58436666666667,41.464933333333335,NA,NA,1,2018-06-09T09:15:36.000Z,09:15:36,-70.5843685,41.464935833333335,0.03,0,1,16.9676,31.3993,2494,2480.97,2496.46,238,239.4,236.51,12562,12549.76,12505.91,6.92,290.4,7,325,334.93,-0.2,2.93,4.97,NA,NA,NA
2018-06-09T09:16:36.000Z,-70.58438333333334,41.46493,2018-06-09T09:14:04.000Z,2018-06-09,09:14:04,NA,"NA",-70.58438333333334,41.46493,NA,NA,1,2018-06-09T09:16:36.000Z,09:16:36,-70.584382,41.464933333333335,0.09,263.36,1,16.9493,31.4151,2486,2492.15,2498.39,240,239.98,236.63,12579,12552.88,12512.39,4.94,311.86,5,335,335.98,-0.22,3.01,4.97,NA,NA,NA
2018-06-09T09:17:36.000Z,-70.58440666666667,41.46492833333333,2018-06-09T09:15:04.000Z,2018-06-09,09:15:04,NA,"NA",-70.58440666666667,41.46492833333333,NA,NA,1,2018-06-09T09:17:36.000Z,09:17:36,-70.58439983333334,41.464928666666665,0.06,269.61,1,16.9599,31.4111,2448,2482.25,2500.25,240,239.83,236.74,12574,12552.62,12515.56,5.93,308.64,6,329,338.94,-0.24,2.92,4.97,NA,NA,NA
2018-06-09T09:18:36.000Z,-70.58441666666667,41.46493,2018-06-09T09:16:04.000Z,2018-06-09,09:16:04,NA,"NA",-70.58441666666667,41.46493,NA,NA,1,2018-06-09T09:18:36.000Z,09:18:36,-70.58441533333334,41.464922666666666,0.02,0,1,16.975,31.3986,2536,2486.78,2502.18,240,239.13,236.83,12591,12553.53,12518.07,6,291.78,6,309,340.79,-0.18,3.02,4.97,NA,NA,NA
2018-06-09T09:19:36.000Z,-70.58443166666666,41.46492833333333,2018-06-09T09:17:04.000Z,2018-06-09,09:17:04,NA,"NA",-70.58443166666666,41.46492833333333,NA,NA,1,2018-06-09T09:19:36.000Z,09:19:36,-70.58442766666667,41.46492633333333,0.03,0,1,16.9458,31.4245,2431,2490.08,2503.68,237,239.83,236.93,12555,12554.96,12520.16,6,304.51,6,323,341.54,-0.21,3,4.97,NA,NA,NA
2018-06-09T09:20:36.000Z,-70.58445166666667,41.46492833333333,2018-06-09T09:18:04.000Z,2018-06-09,09:18:04,NA,"NA",-70.58445166666667,41.46492833333333,NA,NA,1,2018-06-09T09:20:36.000Z,09:20:36,-70.58444233333333,41.46492,0.1,217.74,1,16.9041,31.4501,2463,2436.25,2504.41,238,238.83,237.02,12596,12557.53,12522.04,7.92,306.44,8,320,346.08,-0.2,3.03,4.97,NA,NA,NA
2018-06-09T09:21:36.000Z,-70.58444666666666,41.464925,2018-06-09T09:19:04.000Z,2018-06-09,09:19:04,NA,"NA",-70.58444666666666,41.464925,NA,NA,1,2018-06-09T09:21:36.000Z,09:21:36,-70.58444083333333,41.46491366666667,0.02,0,1,16.9525,31.4104,2422,2428.1,2505.29,241,239.42,237.12,12586,12559.7,12525.85,7,299.3,6,311,345.24,-0.21,2.96,4.97,NA,NA,NA
2018-06-09T09:22:36.000Z,-70.584455,41.46492,2018-06-09T09:20:04.000Z,2018-06-09,09:20:04,NA,"NA",-70.584455,41.46492,NA,NA,1,2018-06-09T09:22:36.000Z,09:22:36,-70.58444316666667,41.4649155,0.03,0,1,16.9652,31.4074,2446,2461.68,2505.89,242,240.92,237.25,12531,12561.63,12527.98,6,293.41,6,309,344.41,-0.23,2.98,4.97,NA,NA,NA
2018-06-09T09:23:36.000Z,-70.58446166666667,41.464915,2018-06-09T09:21:04.000Z,2018-06-09,09:21:04,NA,"NA",-70.58446166666667,41.464915,NA,NA,1,2018-06-09T09:23:36.000Z,09:23:36,-70.58445433333333,41.46491116666667,0.05,254.89,1,16.9219,31.437,2436,2413.27,2505.52,241,240.02,237.35,12545,12560.24,12529.48,4.95,310.43,6,322,346.43,-0.26,2.97,4.97,NA,NA,NA
2018-06-09T09:24:36.000Z,-70.58447166666667,41.464915,2018-06-09T09:22:04.000Z,2018-06-09,09:22:04,NA,"NA",-70.58447166666667,41.464915,NA,NA,1,2018-06-09T09:24:36.000Z,09:24:36,-70.58447216666667,41.46491,0.09,269.37,1,16.9526,31.4112,2438,2425.08,2506,240,239.95,237.45,12545,12562.34,12530.86,5.96,318.4,6,325,348.6,-0.24,2.99,4.97,NA,NA,NA
2018-06-09T09:25:36.000Z,-70.58449666666667,41.46491,2018-06-09T09:23:04.000Z,2018-06-09,09:23:04,NA,"NA",-70.58449666666667,41.46491,NA,NA,1,2018-06-09T09:25:36.000Z,09:25:36,-70.58449,41.464903666666665,0.06,211.31,1,16.9757,31.3954,2495,2442.37,2504.8,242,240.37,237.53,12548,12564.72,12532.06,5.95,313.6,5,318,350.81,-0.24,2.96,4.97,NA,NA,NA
2018-06-09T09:26:36.000Z,-70.58450666666667,41.46491,2018-06-09T09:24:04.000Z,2018-06-09,09:24:04,NA,"NA",-70.58450666666667,41.46491,NA,NA,1,2018-06-09T09:26:36.000Z,09:26:36,-70.5845015,41.464898833333336,0.01,0,1,16.9588,31.412,2435,2451.69,2503.06,241,241.32,237.58,12543,12563.29,12533.44,6,317.91,6,330,351.91,-0.21,2.96,4.97,NA,NA,NA
2018-06-09T09:27:36.000Z,-70.58452166666666,41.46490333333333,2018-06-09T09:25:04.000Z,2018-06-09,09:25:04,NA,"NA",-70.58452166666666,41.46490333333333,NA,NA,1,2018-06-09T09:27:36.000Z,09:27:36,-70.58451716666667,41.464899333333335,0.08,253.85,1,16.9263,31.4379,2421,2433.59,2501.84,240,240.27,237.65,12593,12562.39,12534.74,5.95,323.73,6,329,353.9,-0.2,2.97,4.97,NA,NA,NA
2018-06-09T09:28:36.000Z,-70.58454666666667,41.4649,2018-06-09T09:26:04.000Z,2018-06-09,09:26:04,NA,"NA",-70.58454666666667,41.4649,NA,NA,1,2018-06-09T09:28:36.000Z,09:28:36,-70.58453533333333,41.464895166666665,0.07,270.68,1,16.9142,31.444,2412,2398.07,2500.09,239,237.42,237.68,12569,12565.9,12536.13,5,318.85,5,323,355.85,-0.21,2.98,4.97,NA,NA,NA
2018-06-09T09:29:36.000Z,-70.58456333333334,41.464905,2018-06-09T09:27:04.000Z,2018-06-09,09:27:04,NA,"NA",-70.58456333333334,41.464905,NA,NA,1,2018-06-09T09:29:36.000Z,09:29:36,-70.58455716666667,41.46489366666667,0.03,0,1,16.8933,31.4637,2353,2404.81,2498.93,240,238.7,237.74,12591,12567.21,12537.25,4.94,319.73,5,318,357.85,-0.2,2.99,4.97,NA,NA,NA
2018-06-09T09:30:36.000Z,-70.58458666666667,41.46489833333333,2018-06-09T09:28:04.000Z,2018-06-09,09:28:04,NA,"NA",-70.58458666666667,41.46489833333333,NA,NA,1,2018-06-09T09:30:36.000Z,09:30:36,-70.58458383333334,41.46489066666667,0.1,235.01,1,16.8173,31.5159,2375,2354.41,2497.34,234,237.57,237.8,12588,12567.74,12538.1,5.94,327.95,6,333,1.21,-0.2,2.99,4.97,NA,NA,NA
2018-06-09T09:31:36.000Z,-70.58460833333334,41.46489833333333,2018-06-09T09:29:04.000Z,2018-06-09,09:29:04,NA,"NA",-70.58460833333334,41.46489833333333,NA,NA,1,2018-06-09T09:31:36.000Z,09:31:36,-70.58460416666667,41.46489033333334,0.06,276.21,1,16.8398,31.4937,2349,2338.12,2495.25,235,236.37,237.85,12648,12570.85,12539.79,5.97,345.18,6,333,4.27,-0.23,2.98,4.97,NA,NA,NA
2018-06-09T09:32:36.000Z,-70.58463333333333,41.4649,2018-06-09T09:30:04.000Z,2018-06-09,09:30:04,NA,"NA",-70.58463333333333,41.4649,NA,NA,1,2018-06-09T09:32:36.000Z,09:32:36,-70.58462283333333,41.46489283333333,0.06,288.88,1,16.8422,31.4944,2331,2351.71,2493.17,238,236.42,237.88,12645,12575.72,12541.75,3.94,331.57,4,323,7.4,-0.23,3,4.97,NA,NA,NA
2018-06-09T09:33:36.000Z,-70.58465333333334,41.46489833333333,2018-06-09T09:31:04.000Z,2018-06-09,09:31:04,NA,"NA",-70.58465333333334,41.46489833333333,NA,NA,1,2018-06-09T09:33:36.000Z,09:33:36,-70.58464033333334,41.464898166666664,0.04,236.52,1,16.8279,31.5016,2360,2345.86,2489.61,239,236.4,237.87,12555,12582.6,12544.26,3.92,324.07,4,314,9.17,-0.22,2.9,4.97,NA,NA,NA
2018-06-09T09:34:36.000Z,-70.58466833333334,41.464905,2018-06-09T09:32:04.000Z,2018-06-09,09:32:04,NA,"NA",-70.58466833333334,41.464905,NA,NA,1,2018-06-09T09:34:36.000Z,09:34:36,-70.58465466666667,41.4649085,0.06,300.26,1,16.9052,31.4352,2366,2372.73,2485.93,237,237.67,237.87,12652,12588.64,12546.61,2.92,336.13,3,325,8.98,-0.19,2.96,4.97,NA,NA,NA
2018-06-09T09:35:36.000Z,-70.58468833333333,41.46492333333333,2018-06-09T09:33:04.000Z,2018-06-09,09:33:04,NA,"NA",-70.58468833333333,41.46492333333333,NA,NA,1,2018-06-09T09:35:36.000Z,09:35:36,-70.58468,41.46491816666666,0.07,282.96,1,16.8737,31.464,2400,2369,2483.19,235,236.97,237.88,12615,12593.15,12548.96,3.91,325.63,4,312,11.1,-0.25,2.79,4.97,NA,NA,NA
2018-06-09T09:36:36.000Z,-70.58471666666667,41.46493,2018-06-09T09:34:04.000Z,2018-06-09,09:34:04,NA,"NA",-70.58471666666667,41.46493,NA,NA,1,2018-06-09T09:36:36.000Z,09:36:36,-70.58470816666667,41.464930833333334,0.07,285.84,1,16.8674,31.4625,2362,2345.2,2479.97,238,237.97,237.92,12622,12598.91,12551.33,1.91,325.7,2,305,13.57,-0.26,2.87,4.97,NA,NA,NA
2018-06-09T09:37:36.000Z,-70.584735,41.464938333333336,2018-06-09T09:35:04.000Z,2018-06-09,09:35:04,NA,"NA",-70.584735,41.464938333333336,NA,NA,1,2018-06-09T09:37:36.000Z,09:37:36,-70.5847295,41.464942,0.09,279.73,1,16.8294,31.4953,2356,2375.66,2477.43,235,237.63,237.94,12567,12594.81,12551.24,2.9,320.11,3,301,15.71,-0.26,2.96,4.97,NA,NA,NA
2018-06-09T09:38:36.000Z,-70.58475,41.464953333333334,2018-06-09T09:36:04.000Z,2018-06-09,09:36:04,NA,"NA",-70.58475,41.464953333333334,NA,NA,1,2018-06-09T09:38:36.000Z,09:38:36,-70.5847485,41.464954666666664,0.08,296.91,1,16.8363,31.4911,2336,2368.22,2474.06,236,237.32,237.92,12593,12598.25,12552.94,2.9,310.73,4,293,17.92,-0.2,2.71,4.97,NA,NA,NA
2018-06-09T09:39:36.000Z,-70.58479,41.464958333333335,2018-06-09T09:37:05.000Z,2018-06-09,09:37:05,NA,"NA",-70.58479,41.464958333333335,NA,NA,1,2018-06-09T09:39:36.000Z,09:39:36,-70.58477333333333,41.464965166666666,0.09,291.36,1,16.8409,31.4739,2367,2356.05,2471.47,239,236.78,237.93,12638,12598.05,12554.31,2.9,329.04,3,307,20.48,-0.24,2.91,4.97,NA,NA,NA
2018-06-09T09:40:36.000Z,-70.58481,41.46498,2018-06-09T09:38:05.000Z,2018-06-09,09:38:05,NA,"NA",-70.58481,41.46498,NA,NA,1,2018-06-09T09:40:36.000Z,09:40:36,-70.5847945,41.464983,0.09,296.09,1,16.8676,31.4652,2389,2372.08,2469.4,238,238.47,237.99,12622,12601.54,12556.61,0.9,306.72,1,284,23.7,-0.18,2.87,4.97,NA,NA,NA
2018-06-09T09:41:36.000Z,-70.58483,41.464996666666664,2018-06-09T09:39:05.000Z,2018-06-09,09:39:05,NA,"NA",-70.58483,41.464996666666664,NA,NA,1,2018-06-09T09:41:36.000Z,09:41:36,-70.58481883333333,41.46500316666667,0.09,333.29,1,16.8521,31.473,2318,2362.36,2466.84,236,236.98,238.04,12652,12605.49,12557.81,1.94,270.65,2,245,27.98,-0.28,2.71,4.97,NA,NA,NA
2018-06-09T09:42:36.000Z,-70.58484166666666,41.465023333333335,2018-06-09T09:40:05.000Z,2018-06-09,09:40:05,NA,"NA",-70.58484166666666,41.465023333333335,NA,NA,1,2018-06-09T09:42:36.000Z,09:42:36,-70.58483833333334,41.46502666666667,0.1,308.09,1,16.8528,31.4725,2375,2355.1,2464.24,235,237.35,238.09,12638,12607.57,12559.51,2.9,318.91,3,289,32.49,-0.27,2.91,4.97,NA,NA,NA
2018-06-09T09:43:36.000Z,-70.58484833333333,41.46505333333333,2018-06-09T09:41:05.000Z,2018-06-09,09:41:05,NA,"NA",-70.58484833333333,41.46505333333333,NA,NA,1,2018-06-09T09:43:36.000Z,09:43:36,-70.58485166666667,41.46504916666667,0.12,322.19,1,16.849,31.4816,2371,2377.64,2461.87,235,236.52,238.1,12583,12606.33,12561.05,1.92,300.45,2,265,37.24,-0.24,2.92,4.97,NA,NA,NA
2018-06-09T09:44:36.000Z,-70.584875,41.46507,2018-06-09T09:42:05.000Z,2018-06-09,09:42:05,NA,"NA",-70.584875,41.46507,NA,NA,1,2018-06-09T09:44:36.000Z,09:44:36,-70.58486666666667,41.46507,0.07,301.21,1,16.835,31.4891,2350,2366.9,2459.68,235,236.37,238.12,12621,12604.59,12562.67,1.97,263.15,2,223,42.86,-0.34,2.78,4.97,NA,NA,NA
2018-06-09T09:45:36.000Z,-70.58488833333334,41.465088333333334,2018-06-09T09:43:05.000Z,2018-06-09,09:43:05,NA,"NA",-70.58488833333334,41.465088333333334,NA,NA,1,2018-06-09T09:45:36.000Z,09:45:36,-70.5848845,41.4650885,0.07,309.13,1,16.8517,31.4757,2411,2376.31,2458.13,235,235.93,238.14,12636,12604.1,12563.85,1.97,259.32,2,220,49.04,-0.23,3,4.97,NA,NA,NA
2018-06-09T09:46:36.000Z,-70.58490666666667,41.4651,2018-06-09T09:44:05.000Z,2018-06-09,09:44:05,NA,"NA",-70.58490666666667,41.4651,NA,NA,1,2018-06-09T09:46:36.000Z,09:46:36,-70.5849015,41.465101833333335,0.06,322.97,1,16.8191,31.5116,2375,2379.92,2456.52,235,235.73,238.17,12548,12601.49,12564.82,0.91,294.93,2,248,54.96,-0.27,2.84,4.97,NA,NA,NA
2018-06-09T09:47:36.000Z,-70.58491666666667,41.465115,2018-06-09T09:45:05.000Z,2018-06-09,09:45:05,NA,"NA",-70.58491666666667,41.465115,NA,NA,1,2018-06-09T09:47:36.000Z,09:47:36,-70.58491366666667,41.46511316666667,0.07,215.94,1,16.7833,31.5289,2362,2364.71,2453.87,236,234.68,238.14,12484,12592.25,12564.9,0.9,335.66,1,275,59.2,-0.29,2.69,4.97,NA,NA,NA
2018-06-09T09:48:36.000Z,-70.58492333333334,41.46512166666667,2018-06-09T09:46:05.000Z,2018-06-09,09:46:05,NA,"NA",-70.58492333333334,41.46512166666667,NA,NA,1,2018-06-09T09:48:36.000Z,09:48:36,-70.58491866666667,41.465118833333335,0.02,0,1,16.8005,31.5206,2323,2356.98,2450.97,234,234.98,238.11,12553,12589.6,12563.83,1,326.2,1,265,61.21,-0.28,3.02,4.97,NA,NA,NA
2018-06-09T09:49:36.000Z,-70.58492166666667,41.465118333333336,2018-06-09T09:47:05.000Z,2018-06-09,09:47:05,NA,"NA",-70.58492166666667,41.465118333333336,NA,NA,1,2018-06-09T09:49:36.000Z,09:49:36,-70.58491966666666,41.4651215,0.05,313.2,1,16.803,31.5258,2374,2360.58,2448.26,234,235.32,238.08,12310,12578.92,12562.95,3,323.86,3,262,61.86,-0.28,2.77,4.97,NA,NA,NA
2018-06-09T09:50:36.000Z,-70.58492833333334,41.465125,2018-06-09T09:48:05.000Z,2018-06-09,09:48:05,NA,"NA",-70.58492833333334,41.465125,NA,NA,1,2018-06-09T09:50:36.000Z,09:50:36,-70.584923,41.465124833333334,0.03,0,1,16.8233,31.5088,2340,2344.34,2445.75,235,235.27,238.08,12534,12568.53,12561.27,2,313.89,2,258,61.89,-0.27,2.92,4.97,NA,NA,NA
2018-06-09T09:51:36.000Z,-70.584935,41.465133333333334,2018-06-09T09:49:05.000Z,2018-06-09,09:49:05,NA,"NA",-70.584935,41.465133333333334,NA,NA,1,2018-06-09T09:51:36.000Z,09:51:36,-70.584928,41.465126,0.07,302.89,1,16.8165,31.514,2285,2332.29,2442.47,236,235.28,238.08,12512,12561.86,12561.57,4,336.41,4,273,62.41,-0.32,2.93,4.97,NA,NA,NA
2018-06-09T09:52:36.000Z,-70.58494666666667,41.465133333333334,2018-06-09T09:50:05.000Z,2018-06-09,09:50:05,NA,"NA",-70.58494666666667,41.465133333333334,NA,NA,1,2018-06-09T09:52:36.000Z,09:52:36,-70.5849375,41.46513016666667,0.03,0,1,16.7899,31.5345,2305,2326.9,2438.17,233,234.97,237.99,12536,12552.73,12561.86,2.92,331.27,3,266,64.18,-0.26,2.69,4.97,NA,NA,NA
2018-06-09T09:53:36.000Z,-70.584955,41.465136666666666,2018-06-09T09:51:05.000Z,2018-06-09,09:51:05,NA,"NA",-70.584955,41.465136666666666,NA,NA,1,2018-06-09T09:53:36.000Z,09:53:36,-70.58495066666667,41.465137166666665,0.05,157.59,1,16.7965,31.5381,2337,2333.76,2434.68,235,233.88,237.95,12493,12541.67,12561.32,3.92,336.31,4,266,66.39,-0.29,3.05,4.97,NA,NA,NA
2018-06-09T09:54:36.000Z,-70.58496166666667,41.46514833333333,2018-06-09T09:52:05.000Z,2018-06-09,09:52:05,NA,"NA",-70.58496166666667,41.46514833333333,NA,NA,1,2018-06-09T09:54:36.000Z,09:54:36,-70.58496233333334,41.46513816666667,0.06,321.9,1,16.7889,31.5422,2375,2317.08,2431.68,233,234.07,237.93,12562,12535.27,12560.78,5,340.64,5,272,68.64,-0.24,2.84,4.97,NA,NA,NA
2018-06-09T09:55:36.000Z,-70.584975,41.465145,2018-06-09T09:53:05.000Z,2018-06-09,09:53:05,NA,"NA",-70.584975,41.465145,NA,NA,1,2018-06-09T09:55:36.000Z,09:55:36,-70.58496833333334,41.46513783333333,0.01,0,1,16.7883,31.5415,2348,2321.31,2427.19,235,234.37,237.85,12538,12531.48,12561.75,4,343.48,5,273,70.48,-0.28,2.79,4.97,NA,NA,NA
2018-06-09T09:56:36.000Z,-70.58497666666666,41.465138333333336,2018-06-09T09:54:05.000Z,2018-06-09,09:54:05,NA,"NA",-70.58497666666666,41.465138333333336,NA,NA,1,2018-06-09T09:56:36.000Z,09:56:36,-70.58496983333333,41.465136666666666,0.02,0,1,16.8116,31.523,2298,2327.69,2422.87,235,234.7,237.76,12612,12527.02,12562.67,5,350.11,5,282,71.11,-0.24,2.94,4.97,NA,NA,NA
2018-06-09T09:57:36.000Z,-70.58497,41.46513,2018-06-09T09:55:05.000Z,2018-06-09,09:55:05,NA,"NA",-70.58497,41.46513,NA,NA,1,2018-06-09T09:57:36.000Z,09:57:36,-70.5849665,41.4651295,0.05,191.07,1,16.7995,31.5355,2324,2317.39,2419.1,235,234.72,237.72,12562,12523.14,12563.1,5.99,349.59,6,279,71.64,-0.21,2.91,4.97,NA,NA,NA
2018-06-09T09:58:36.000Z,-70.584965,41.46512166666667,2018-06-09T09:56:05.000Z,2018-06-09,09:56:05,NA,"NA",-70.584965,41.46512166666667,NA,NA,1,2018-06-09T09:58:36.000Z,09:58:36,-70.5849675,41.465117,0.07,181.48,1,16.8289,31.5154,2304,2315.29,2415.74,236,235.27,237.7,12545,12526.83,12563.23,5.04,356.35,6,282,73.35,-0.29,3.03,4.97,NA,NA,NA
2018-06-09T09:59:36.000Z,-70.58496166666667,41.465106666666664,2018-06-09T09:57:05.000Z,2018-06-09,09:57:05,NA,"NA",-70.58496166666667,41.465106666666664,NA,NA,1,2018-06-09T09:59:36.000Z,09:59:36,-70.58496016666666,41.465097166666666,0.1,167.82,1,16.8333,31.5126,2338,2318.69,2411.41,237,235.63,237.6,12524,12534.12,12563.76,6.09,0.49,6,286,74.01,-0.27,2.85,4.97,NA,NA,NA
2018-06-09T10:00:36.000Z,-70.58494333333333,41.465068333333335,2018-06-09T09:58:05.000Z,2018-06-09,09:58:05,NA,"NA",-70.58494333333333,41.465068333333335,NA,NA,1,2018-06-09T10:00:36.000Z,10:00:36,-70.58494333333333,41.4650625,0.16,160.99,1,16.8494,31.4986,2356,2307.86,2408.09,237,236.13,237.54,12631,12544.5,12565,6.18,343.57,6,271,70.67,-0.28,2.95,4.97,NA,NA,NA
2018-06-09T10:01:36.000Z,-70.58491166666667,41.465028333333336,2018-06-09T09:59:05.000Z,2018-06-09,09:59:05,NA,"NA",-70.58491166666667,41.465028333333336,NA,NA,1,2018-06-09T10:01:36.000Z,10:01:36,-70.58491233333334,41.46502133333333,0.19,152.87,1,16.8483,31.5016,2355,2327.69,2405.13,238,236.37,237.5,12472,12550.12,12565.39,6.2,354.34,6,293,60.21,-0.21,3.02,4.97,NA,NA,NA
2018-06-09T10:02:36.000Z,-70.58488666666666,41.46499166666667,2018-06-09T10:00:05.000Z,2018-06-09,10:00:05,NA,"NA",-70.58488666666666,41.46499166666667,NA,NA,1,2018-06-09T10:02:36.000Z,10:02:36,-70.5848855,41.464987,0.22,158.55,1,16.8649,31.4841,2327,2321.39,2401.94,240,236.93,237.49,12543,12554.98,12566.41,6.1,359.3,6,308,50.32,-0.31,3.03,4.97,NA,NA,NA
2018-06-09T10:03:36.000Z,-70.58488833333334,41.46496333333333,2018-06-09T10:01:05.000Z,2018-06-09,10:01:05,NA,"NA",-70.58488833333334,41.46496333333333,NA,NA,1,2018-06-09T10:03:36.000Z,10:03:36,-70.58487966666667,41.46495916666667,0.1,193.63,1,16.8519,31.5002,2298,2320.51,2399.13,236,236.62,237.48,12541,12561.12,12566.92,6.1,354.4,6,311,45.14,-0.24,2.97,4.97,NA,NA,NA
2018-06-09T10:04:36.000Z,-70.58488166666666,41.464935,2018-06-09T10:02:05.000Z,2018-06-09,10:02:05,NA,"NA",-70.58488166666666,41.464935,NA,NA,1,2018-06-09T10:04:36.000Z,10:04:36,-70.58487566666666,41.464932166666664,0.13,171.88,1,16.8471,31.5074,2304,2318.44,2396.91,238,236.63,237.49,12498,12549.46,12564.29,7.1,354.64,7,315,39.29,-0.21,3.01,4.97,NA,NA,NA
2018-06-09T10:05:36.000Z,-70.58488,41.464911666666666,2018-06-09T10:03:05.000Z,2018-06-09,10:03:05,NA,"NA",-70.58488,41.464911666666666,NA,NA,1,2018-06-09T10:05:36.000Z,10:05:36,-70.58487683333334,41.46490683333333,0.1,183.14,1,16.8462,31.5065,2326,2295.42,2393.26,234,235.93,237.45,12615,12554.11,12565.28,6.09,354.19,6,319,34.78,-0.26,2.98,4.97,NA,NA,NA
2018-06-09T10:06:36.000Z,-70.58487333333333,41.464893333333336,2018-06-09T10:04:05.000Z,2018-06-09,10:04:05,NA,"NA",-70.58487333333333,41.464893333333336,NA,NA,1,2018-06-09T10:06:36.000Z,10:06:36,-70.58487366666667,41.46488166666666,0.08,120.8,1,16.795,31.5394,2282,2293.54,2389.91,234,236.03,237.4,12648,12560.04,12566.39,6.1,2.53,6,333,29.21,-0.24,2.95,4.97,NA,NA,NA
